KxIndex	ContractId	Age	Gender	Children	Profession	"Customer Type"	"Multiple cars"	"Driving Licence Years"	"Car category"	"Annual Kilometers"	Gearbox	Fuel	Claim	rr_Claim
4266	5188	43	Woman	4+	Student	Agency	Yes	7	Sport	69216	Automatic	Petrol		-0.017560201849910653
4267	5189	33	Man	2	Independant	Agency	No	3	Estate	20151	Automatic	Diesel		0.1968996505653986
4268	5190	21	Woman	4+	"Public Sector - Employee"	On-line	Yes	3	Sport	21449	Manual	Diesel		0.26836042075780081
4269	5193	64	Woman	4+	"Public Sector - Employee"	Agency	No	21	Saloon	20255	Automatic	Diesel		0.050533806026623315
4270	5195	61	Woman	2	"Public Sector - Employee"	On-line	Yes	14	Saloon	12277	Automatic	Diesel		0.01690692906558211
4271	5196	75	Woman	4+	Retired	Agency	No	17	Estate	34560	Manual	Diesel		0.15831427311153151
4272	5197	67	Man	4+	"Private Sector - Employee"	Agency	No	7	Saloon	15164	Automatic	Diesel		0.015826144184943894
4273	5198	26	Woman	1	Independant	Agency	No	8	Estate	14336	Automatic	Petrol		-0.049145063447324056
4274	5199	72	Woman	2	Government	Agency	Yes	14	Saloon	23874	Manual	Diesel		0.051036904337294985
4275	5200	20	Woman	2	"Public Sector - Employee"	On-line	No	2	Saloon	25793	Manual	Diesel		0.10951101444218286
4276	5201	44	Woman	0	"Public Sector - Employee"	On-line	No	16	Estate	20442	Automatic	Diesel		0.21212502798536992
4277	5202	18	Man	4+	"Private Sector - Employee"	Agency	No	0	Estate	24387	Automatic	Petrol		0.057003995998472778
4278	5203	65	Man	1	Retired	Agency	No	14	Saloon	26706	Automatic	Diesel		0.20713573590696732
4279	5204	67	Woman	0	"Public Sector - Director"	Agency	No	11	Sport	33743	Manual	Diesel		0.27827770131197821
4280	5205	52	Woman	2	"Private Sector - Employee"	On-line	No	4	Saloon	39818	Automatic	Diesel		-0.094216898147569353
4281	5206	33	Woman	0	Independant	Agency	No	12	Estate	38441	Automatic	Diesel		0.2646237493098067
4282	5207	51	Woman	1	Government	On-line	No	14	Sport	26632	Automatic	Petrol		0.16272184225731323
4283	5208	21	Woman	3	"Private Sector - Director"	Agency	No	3	Estate	19595	Automatic	Diesel		0.08220110682711318
4284	5209	54	Woman	0	"Private Sector - Manager"	Agency	No	7	Saloon	36603	Automatic	Diesel		0.1694123875615135
4285	5210	24	Woman	0	"Private Sector - Manager"	Agency	Yes	6	Estate	35028	Automatic	Petrol		0.16061498489655307
4286	5212	31	Man	2	"Private Sector - Employee"	On-line	No	13	Estate	24766	Automatic	Petrol		0.099753820970559362
4287	5213	73	Woman	4+	"Private Sector - Director"	Agency	No	19	Saloon	21807	Manual	Diesel		0.047732543400626298
4288	5215	39	Man	0	Independant	Agency	No	5	Sport	23020	Manual	Diesel		0.53939196601965333
4289	5216	52	Man	4+	"Private Sector - Employee"	Agency	No	20	Estate	17683	Manual	Diesel		0.080524030427695681
4290	5218	75	Man	0	"Private Sector - Manager"	Agency	No	10	Estate	31529	Manual	Diesel		0.41235348501157565
4291	5220	31	Woman	1	"Public Sector - Manager"	On-line	No	13	Sport	20661	Manual	Diesel		0.42192790387219942
4292	5221	19	Woman	4+	Retired	Agency	No	1	Estate	19600	Manual	Diesel		0.081439090362573296
4293	5224	41	Woman	2	Independant	Agency	No	6	Saloon	23791	Automatic	Petrol		-0.078740567418693314
4294	5225	73	Woman	1	"Public Sector - Director"	On-line	No	15	Estate	25348	Automatic	Diesel		-0.030243554755781762
4295	5226	74	Man	1	Retired	Agency	No	11	Estate	18795	Automatic	Petrol		0.047750138215992846
4296	5227	68	Woman	2	Retired	On-line	No	15	Sport	55964	Automatic	Diesel		0.14951392921181328
4297	5228	31	Woman	2	Retired	Agency	No	13	Sport	37098	Automatic	Diesel		0.31281443057130681
4298	5229	30	Woman	0	Student	On-line	No	12	Estate	19211	Manual	Petrol		0.16549476779096572
4299	5230	43	Woman	3	"Private Sector - Manager"	Agency	Yes	19	Sport	20112	Automatic	Diesel		0.2133815176167273
4300	5231	44	Man	2	"Public Sector - Director"	On-line	No	21	Estate	19464	Automatic	Petrol		0.014215497744067322
4301	5232	33	Man	2	"Private Sector - Director"	Agency	Yes	10	Sport	20033	Automatic	Diesel		0.39797728179562192
4302	5233	36	Man	4+	"Public Sector - Employee"	Agency	No	6	Estate	17535	Automatic	Petrol		0.090333680658470208
4303	5234	40	Man	2	"Public Sector - Employee"	Agency	No	11	Sport	42599	Automatic	Diesel		0.38597275451739449
4304	5235	75	Man	4+	"Private Sector - Director"	Agency	Yes	17	Sport	28801	Manual	Diesel		0.48673538096861818
4305	5236	29	Woman	4+	"Public Sector - Manager"	Agency	Yes	8	Saloon	35647	Manual	Diesel		0.21455171839772369
4306	5237	39	Man	0	"Private Sector - Director"	Agency	No	3	Estate	20415	Automatic	Diesel		0.36151661922371958
4307	5238	24	Man	4+	"Private Sector - Employee"	On-line	No	6	Sport	18037	Automatic	Diesel		0.28606584497585053
4308	5239	66	Woman	4+	"Public Sector - Manager"	On-line	No	15	Estate	18687	Automatic	Diesel		0.15110776936715375
4309	5240	44	Woman	4+	Unemployed	Agency	Yes	12	Sport	42017	Manual	Diesel		0.2072314072620694
4310	5241	30	Man	4+	"Public Sector - Employee"	Agency	No	8	Saloon	29342	Manual	Diesel		0.24813228323161546
4311	5242	75	Woman	4+	Independant	On-line	No	18	Sport	26334	Automatic	Petrol		0.23994598535150852
4312	5243	42	Man	3	"Private Sector - Manager"	Agency	Yes	16	Saloon	28131	Manual	Diesel		0.15317501567791247
4313	5244	42	Woman	4+	Independant	Agency	No	20	Sport	24576	Manual	Diesel		0.1739337052673654
4314	5245	52	Man	1	Independant	Agency	Yes	4	Sport	27701	Manual	Petrol		0.23812951999035303
4315	5246	71	Woman	2	"Public Sector - Manager"	On-line	Yes	21	Saloon	35992	Manual	Diesel		0.17458927595048718
4316	5247	37	Woman	1	Student	Agency	Yes	19	Saloon	24185	Automatic	Diesel		0.13062102258276664
4317	5248	62	Woman	4+	"Private Sector - Employee"	Agency	Yes	5	Saloon	16915	Automatic	Diesel		-0.1212322745601377
4318	5250	22	Woman	1	"Private Sector - Director"	Agency	No	4	Saloon	26192	Automatic	Petrol		0.017111727228412713
4319	5251	53	Man	4+	Independant	On-line	No	8	Estate	18874	Automatic	Diesel		0.12318548040076586
4320	5253	53	Woman	4+	Unemployed	Agency	No	5	Sport	23802	Automatic	Diesel		0.19542407033520015
4321	5254	41	Man	0	Student	Agency	No	17	Estate	24664	Automatic	Diesel		0.36363898821588797
4322	5255	43	Man	0	"Public Sector - Manager"	On-line	No	8	Estate	28677	Automatic	Diesel		0.42371883965475038
4323	5256	54	Man	2	"Private Sector - Employee"	On-line	No	17	Saloon	12249	Manual	Diesel		0.07595531232945571
4324	5257	38	Woman	3	"Public Sector - Director"	Agency	No	20	Sport	28678	Manual	Petrol		0.15057317459378255
4325	5258	76	Man	2	Unemployed	Agency	No	9	Sport	24951	Automatic	Petrol		0.44351453834927046
4326	5259	21	Man	4+	"Private Sector - Employee"	On-line	No	3	Saloon	32892	Manual	Diesel		0.15378654959032739
4327	5260	21	Man	1	"Public Sector - Employee"	Agency	No	3	Estate	33691	Automatic	Diesel		0.2404682667124815
4328	5261	22	Man	4+	"Private Sector - Manager"	Agency	No	4	Sport	21660	Automatic	Diesel		0.40765276469554196
4329	5262	51	Woman	2	Government	Agency	No	8	Estate	25810	Automatic	Petrol		-0.062843526419544229
4330	5263	45	Woman	4+	"Private Sector - Manager"	On-line	No	10	Saloon	30202	Automatic	Petrol		-0.057806654962594607
4331	5264	52	Woman	2	"Public Sector - Employee"	Agency	Yes	17	Estate	23709	Automatic	Diesel		0.069998709167079093
4332	5266	45	Woman	1	Independant	On-line	Yes	21	Saloon	21948	Automatic	Diesel		0.056147441719981192
4333	5267	57	Woman	4+	"Private Sector - Employee"	On-line	Yes	8	Saloon	43079	Manual	Diesel		-0.15109258333242431
4334	5268	25	Man	1	"Public Sector - Manager"	Agency	No	7	Sport	39448	Automatic	Diesel		0.51532613162512575
4335	5269	20	Man	2	"Public Sector - Employee"	Agency	Yes	2	Sport	39284	Manual	Petrol		0.30229284865574135
4336	5270	71	Woman	0	"Public Sector - Employee"	Agency	Yes	7	Saloon	27448	Manual	Petrol		0.081143014956559581
4337	5271	39	Man	3	"Public Sector - Director"	Agency	No	11	Estate	19000	Manual	Diesel		0.14067310553529255
4338	5272	27	Man	1	Unemployed	On-line	No	4	Saloon	23892	Automatic	Petrol		0.1400322576782948
4339	5274	54	Man	4+	"Private Sector - Director"	Agency	No	3	Sport	24969	Manual	Petrol		0.24015963747860775
4340	5275	19	Woman	1	Student	Agency	Yes	1	Estate	24247	Automatic	Petrol		-0.007085643970443721
4341	5277	62	Man	2	Retired	Agency	No	5	Sport	62062	Automatic	Petrol		0.1466575906971686
4342	5278	70	Man	4+	"Public Sector - Manager"	Agency	No	11	Sport	34386	Automatic	Diesel		0.46330000173263419
4343	5279	38	Man	4+	"Public Sector - Manager"	On-line	No	6	Estate	62394	Automatic	Diesel		0.25926098917458351
4344	5280	47	Man	4+	"Private Sector - Employee"	Agency	No	22	Estate	19850	Automatic	Petrol		0.016440508106403018
4345	5281	52	Man	4+	"Public Sector - Director"	On-line	Yes	9	Saloon	19919	Automatic	Diesel		0.055882077203136982
4346	5282	23	Woman	1	"Public Sector - Manager"	Agency	No	5	Sport	22627	Automatic	Diesel		0.39162001524508033
4347	5283	78	Man	4+	Retired	Agency	No	23	Sport	19210	Automatic	Diesel		0.56568606399073607
4348	5287	72	Man	1	Government	Agency	No	16	Saloon	20565	Manual	Diesel		0.17689138317964381
4349	5288	19	Man	2	"Public Sector - Employee"	On-line	No	1	Sport	45161	Automatic	Diesel		0.33454377375921357
4350	5289	40	Man	2	Student	Agency	No	14	Estate	33449	Automatic	Diesel		0.25933060510528388
4351	5291	40	Man	3	Independant	Agency	No	6	Estate	18092	Manual	Diesel		0.16706228704288856
4352	5292	72	Man	4+	"Private Sector - Manager"	Agency	No	4	Estate	31924	Automatic	Diesel		0.14464960602374571
4353	5293	46	Man	4+	"Private Sector - Manager"	Agency	Yes	17	Sport	28821	Automatic	Diesel		0.40109046919688512
4354	5294	45	Man	1	"Private Sector - Manager"	Agency	No	22	Saloon	21249	Manual	Petrol		0.11168447189690688
4355	5295	45	Woman	2	Government	On-line	Yes	15	Saloon	39206	Automatic	Diesel		0.052043605993846595
4356	5296	73	Woman	1	"Public Sector - Director"	Agency	No	5	Sport	41808	Manual	Diesel		0.055142046744502321
4357	5297	42	Woman	4+	Unemployed	Agency	No	9	Estate	14602	Manual	Petrol		-0.18164019717945662
4358	5298	43	Man	1	"Private Sector - Employee"	Agency	No	5	Estate	19516	Automatic	Diesel		0.027606622495567376
4359	5299	29	Woman	1	"Public Sector - Employee"	Agency	Yes	8	Estate	20960	Manual	Diesel		0.087408913930272641
4360	5301	42	Woman	4+	Unemployed	Agency	No	7	Saloon	24985	Automatic	Diesel		-0.041206681139966408
4361	5302	52	Man	2	Retired	Agency	No	19	Sport	19768	Automatic	Diesel		0.37090127333927847
4362	5303	44	Woman	2	Student	On-line	Yes	11	Saloon	25725	Automatic	Petrol		-0.053070826986326217
4363	5304	25	Man	1	Government	Agency	No	7	Estate	14120	Manual	Diesel		0.19775533537149764
4364	5306	25	Man	4+	"Private Sector - Manager"	Agency	No	7	Saloon	25132	Automatic	Diesel		0.24647466441683907
4365	5308	66	Woman	4+	"Public Sector - Director"	Agency	No	18	Estate	20506	Manual	Diesel		-0.042370373493131455
4366	5310	46	Woman	4+	"Private Sector - Employee"	Agency	No	21	Sport	18384	Automatic	Diesel		0.12434242918104692
4367	5311	27	Man	4+	"Private Sector - Manager"	On-line	No	9	Sport	31487	Automatic	Diesel		0.42551289781220625
4368	5312	29	Woman	1	"Private Sector - Employee"	Agency	Yes	4	Sport	31829	Automatic	Diesel		0.18975922083587854
4369	5313	28	Woman	2	Student	On-line	Yes	7	Sport	16972	Automatic	Petrol		0.12498256202884421
4370	5314	63	Man	2	"Private Sector - Director"	Agency	No	16	Estate	45431	Automatic	Diesel		0.11685287923724726
4371	5315	44	Man	2	Government	Agency	No	5	Sport	11654	Manual	Petrol		0.20014392943782261
4372	5316	64	Woman	2	"Private Sector - Manager"	On-line	No	16	Sport	27360	Automatic	Petrol		0.15792403142479827
4373	5318	44	Woman	4+	Student	On-line	No	8	Estate	23001	Manual	Petrol		-0.087255101610702893
4374	5319	21	Woman	2	Retired	Agency	Yes	3	Saloon	15588	Automatic	Petrol		-0.037015380080205412
4375	5320	42	Woman	1	"Private Sector - Manager"	Agency	No	14	Estate	24239	Manual	Diesel		0.00082117154353354704
4376	5321	44	Woman	1	Government	On-line	No	4	Estate	11870	Automatic	Diesel		-0.022103401511344434
4377	5322	24	Woman	4+	"Private Sector - Employee"	Agency	No	6	Saloon	28422	Manual	Diesel		0.026778989291819412
4378	5323	27	Man	1	Government	Agency	No	9	Saloon	18850	Automatic	Diesel		0.21918149909237877
4379	5324	57	Woman	0	"Public Sector - Director"	Agency	No	13	Estate	21310	Manual	Diesel		0.116373880783175
4380	5325	75	Woman	4+	"Private Sector - Director"	Agency	No	7	Saloon	27835	Automatic	Diesel		0.12362481988470235
4381	5327	74	Woman	4+	Independant	Agency	No	20	Estate	20371	Automatic	Diesel		0.027546782832711281
4382	5331	44	Woman	0	Unemployed	On-line	Yes	3	Estate	52349	Manual	Petrol		-0.004114482115678747
4383	5332	74	Man	4+	Independant	On-line	No	15	Saloon	19567	Automatic	Diesel		0.15519280616361758
4384	5333	31	Man	0	"Public Sector - Manager"	Agency	No	13	Sport	23671	Automatic	Diesel		0.72815566012790423
4385	5334	69	Woman	2	Student	Agency	Yes	21	Estate	14614	Automatic	Diesel		0.0052740216183189415
4386	5335	54	Man	2	"Public Sector - Manager"	On-line	No	18	Sport	28113	Manual	Diesel		0.51693332295058159
4387	5336	69	Woman	0	"Private Sector - Director"	On-line	No	19	Saloon	34313	Automatic	Petrol		0.11978028219397603
4388	5337	52	Man	1	Independant	Agency	No	15	Sport	37726	Manual	Petrol		0.26557553362506775
4389	5338	20	Man	1	"Public Sector - Employee"	Agency	Yes	2	Saloon	33335	Automatic	Petrol		0.1458874353834313
4390	5339	44	Man	2	"Public Sector - Employee"	On-line	Yes	6	Estate	21038	Manual	Diesel		0.14853588945499421
4391	5340	22	Woman	4+	"Public Sector - Employee"	On-line	No	3	Estate	29020	Automatic	Diesel		0.11177228379016166
4392	5342	66	Woman	2	Independant	Agency	No	8	Saloon	41005	Manual	Petrol		-0.12867291690896987
4393	5343	29	Man	1	Retired	Agency	No	11	Sport	31320	Manual	Diesel		0.44464113749046646
4394	5344	48	Man	0	"Public Sector - Manager"	On-line	No	17	Sport	33950	Automatic	Diesel		0.66134172523271517
4395	5345	20	Woman	4+	Unemployed	Agency	No	2	Saloon	20179	Automatic	Diesel		0.084419124914789645
4396	5346	62	Woman	4+	Government	Agency	No	14	Sport	11742	Automatic	Petrol		0.099130604722335661
4397	5348	42	Man	2	"Private Sector - Director"	Agency	No	5	Sport	29890	Manual	Diesel		0.276465872468804
4398	5349	43	Woman	4+	"Private Sector - Director"	Agency	No	17	Sport	17752	Automatic	Diesel		0.18372458590575319
4399	5350	34	Woman	2	"Public Sector - Director"	Agency	No	5	Sport	34567	Automatic	Diesel		0.18035984340251604
4400	5351	49	Woman	4+	Retired	On-line	No	6	Saloon	28545	Automatic	Diesel		0.034284071633663191
4401	5352	58	Woman	1	"Public Sector - Manager"	Agency	Yes	15	Sport	16244	Automatic	Diesel		0.31493272603432093
4402	5353	53	Woman	4+	Independant	Agency	Yes	7	Sport	25960	Automatic	Diesel		0.19342871890494262
4403	5354	47	Woman	4+	"Private Sector - Director"	On-line	No	10	Estate	19227	Automatic	Diesel		0.0070148146940508457
4404	5356	19	Man	3	Student	Agency	Yes	1	Estate	13193	Automatic	Diesel		0.18125012451019534
4405	5357	68	Woman	0	Independant	On-line	No	4	Estate	20568	Automatic	Diesel		0.13049155322530878
4406	5358	24	Man	1	Independant	Agency	Yes	6	Sport	24440	Automatic	Diesel		0.40653478924229342
4407	5359	22	Man	1	"Private Sector - Employee"	Agency	Yes	4	Saloon	27816	Automatic	Diesel		0.16527664663524919
4408	5360	48	Man	1	Government	Agency	Yes	13	Sport	29669	Automatic	Petrol		0.29833290082593988
4409	5361	93	Man	1	"Private Sector - Employee"	On-line	No	15	Sport	13996	Automatic	Diesel		0.43001198540376567
4410	5362	60	Man	4+	"Private Sector - Director"	Agency	No	8	Sport	20923	Manual	Petrol		0.22409291227674211
4411	5363	52	Woman	1	Retired	On-line	Yes	15	Estate	39619	Automatic	Diesel		0.046288410702514077
4412	5364	48	Man	3	"Private Sector - Director"	Agency	No	21	Estate	31119	Manual	Diesel		0.22300498026085325
4413	5365	50	Man	4+	"Public Sector - Manager"	Agency	No	20	Sport	54619	Manual	Diesel		0.4257552092209973
4414	5366	45	Man	4+	"Public Sector - Director"	Agency	No	6	Estate	31348	Automatic	Diesel		0.078809199325611937
4415	5367	55	Woman	4+	Government	Agency	No	8	Saloon	27408	Manual	Diesel		0.035258552887404593
4416	5368	27	Man	1	"Public Sector - Manager"	Agency	No	9	Saloon	27390	Manual	Diesel		0.37380768822771865
4417	5369	74	Man	2	"Public Sector - Employee"	On-line	Yes	3	Estate	11885	Manual	Diesel		0.094017380687375432
4418	5370	29	Man	2	Unemployed	Agency	No	11	Saloon	21163	Automatic	Diesel		0.24828261975127536
4419	5371	63	Man	0	"Public Sector - Director"	Agency	No	21	Sport	30861	Manual	Diesel		0.45708350764516259
4420	5373	21	Woman	2	"Private Sector - Employee"	On-line	No	3	Sport	22465	Manual	Petrol		0.089505852630886965
4421	5374	24	Woman	2	Student	Agency	No	6	Saloon	25566	Automatic	Diesel		0.095737554142246203
4422	5375	37	Man	4+	"Public Sector - Employee"	Agency	Yes	14	Estate	18257	Manual	Diesel		0.23091828750760396
4423	5376	18	Woman	0	"Public Sector - Employee"	Agency	No	0	Saloon	19434	Manual	Diesel		0.2351223736373021
4424	5377	46	Man	4+	Unemployed	Agency	No	14	Estate	26671	Automatic	Diesel		0.21985583694518096
4425	5378	38	Man	4+	"Public Sector - Employee"	Agency	No	8	Estate	28048	Automatic	Diesel		0.24335075701186482
4426	5379	55	Man	0	"Private Sector - Employee"	Agency	No	13	Sport	18634	Manual	Diesel		0.42181023178571281
4427	5380	55	Man	4+	Student	Agency	No	5	Estate	15994	Manual	Diesel		0.096484230873875504
4428	5381	24	Woman	4+	"Private Sector - Director"	Agency	No	6	Saloon	17342	Automatic	Petrol		-0.036170880309070022
4429	5382	68	Woman	1	Independant	Agency	No	20	Estate	25017	Automatic	Diesel		0.053012795493273084
4430	5383	55	Woman	3	Unemployed	On-line	No	4	Estate	10597	Manual	Diesel		-0.027467074344484921
4431	5384	38	Man	1	"Private Sector - Manager"	Agency	Yes	14	Estate	22353	Automatic	Diesel		0.2670486528339685
4432	5386	68	Man	4+	"Public Sector - Manager"	Agency	No	4	Sport	50965	Manual	Diesel		0.3548913330069165
4433	5387	73	Man	0	Unemployed	Agency	No	4	Estate	30359	Automatic	Petrol		0.20713822366994383
4434	5389	50	Woman	2	Independant	Agency	No	3	Saloon	23277	Automatic	Petrol		-0.094426568187945537
4435	5390	49	Man	4+	"Private Sector - Manager"	On-line	No	3	Sport	21649	Manual	Diesel		0.32370281133132539
4436	5391	48	Man	1	Independant	Agency	No	5	Estate	22948	Manual	Diesel		0.1402765656733862
4437	5392	45	Woman	0	"Private Sector - Director"	On-line	No	8	Estate	29797	Automatic	Diesel		0.19017618279629817
4438	5393	42	Man	2	Student	On-line	No	18	Estate	22054	Automatic	Diesel		0.12005881449332974
4439	5394	51	Woman	2	Independant	Agency	No	21	Estate	19000	Manual	Diesel		0.040781625240933678
4440	5395	52	Woman	0	Student	On-line	No	9	Estate	27629	Automatic	Diesel		0.17895899257580072
4441	5396	53	Woman	0	Retired	Agency	No	10	Estate	46288	Automatic	Diesel		0.097366720172175264
4442	5397	24	Man	4+	Government	On-line	Yes	6	Sport	25836	Automatic	Diesel		0.42710184744330798
4443	5398	51	Man	2	Government	Agency	No	13	Sport	20020	Automatic	Petrol		0.26978294903785394
4444	5399	46	Man	4+	"Private Sector - Manager"	Agency	Yes	22	Sport	24838	Automatic	Diesel		0.40028414785399408
4445	5400	44	Woman	1	"Public Sector - Director"	Agency	Yes	17	Saloon	14279	Manual	Petrol		-0.15253184066177766
4446	5403	56	Woman	0	Government	Agency	No	13	Saloon	40257	Automatic	Diesel		0.19098728466620657
4447	5404	31	Woman	1	"Public Sector - Director"	On-line	No	11	Saloon	39221	Automatic	Petrol		-0.081935563984763746
4448	5405	52	Woman	4+	Student	Agency	Yes	20	Saloon	43561	Automatic	Diesel		-0.021085953028342957
4449	5406	20	Woman	2	Independant	On-line	No	2	Sport	17217	Manual	Petrol		0.12582927028452795
4450	5407	40	Man	4+	Unemployed	Agency	No	3	Saloon	26116	Automatic	Diesel		0.2312286183356641
4451	5408	35	Man	2	Independant	Agency	No	17	Estate	22586	Manual	Diesel		0.26064698784862894
4452	5410	47	Woman	1	"Private Sector - Director"	Agency	No	20	Estate	18824	Automatic	Diesel		0.054606257999906788
4453	5412	19	Woman	4+	"Private Sector - Director"	Agency	No	1	Sport	25689	Automatic	Petrol		0.19155983463337684
4454	5413	24	Woman	4+	"Private Sector - Employee"	Agency	No	6	Saloon	19396	Manual	Diesel		-0.0059403928525860669
