ContractId,Age,Gender,Children,Profession,"Customer Type","Multiple cars","Driving Licence Years","Car category","Annual Kilometers",Gearbox,Fuel
5841,70,Man,1,Independant,Agency,Yes,12,Estate,21638,Automatic,Diesel
5842,51,Man,4+,"Public Sector - Employee",Agency,No,16,Estate,21053,Automatic,Diesel
5843,64,Man,2,"Public Sector - Manager",Agency,Yes,16,Estate,14817,Automatic,Diesel
5844,32,Man,4+,Retired,Agency,No,14,Sport,21443,Automatic,Diesel
5845,36,Man,0,Independant,Agency,No,8,Sport,17864,Automatic,Diesel
5846,80,Man,2,"Private Sector - Manager",Agency,No,7,Saloon,17444,Manual,Diesel
5849,47,Woman,4+,Unemployed,Agency,No,17,Sport,37506,Automatic,Diesel
5850,71,Woman,4+,Student,Agency,No,20,Sport,22050,Automatic,Petrol
5853,55,Woman,3,"Public Sector - Director",Agency,Yes,20,Sport,33513,Automatic,Diesel
5854,36,Man,4+,"Public Sector - Director",Agency,No,9,Saloon,18118,Automatic,Petrol
5855,54,Woman,2,"Public Sector - Employee",On-line,No,13,Saloon,22946,Automatic,Diesel
5856,19,Woman,4+,"Private Sector - Employee",Agency,Yes,1,Estate,27705,Automatic,Diesel
5858,39,Woman,0,"Public Sector - Manager",Agency,No,16,Sport,19834,Automatic,Diesel
5859,53,Man,2,"Private Sector - Employee",On-line,No,8,Saloon,20594,Automatic,Diesel
5860,42,Man,4+,Government,Agency,Yes,11,Saloon,21437,Automatic,Diesel
5861,57,Woman,4+,"Public Sector - Director",Agency,No,15,Saloon,13349,Automatic,Diesel
5862,27,Man,2,Retired,Agency,Yes,8,Saloon,22071,Automatic,Diesel
5863,31,Man,2,"Public Sector - Manager",On-line,Yes,12,Estate,19820,Manual,Diesel
5865,52,Man,2,"Private Sector - Manager",On-line,No,5,Estate,25686,Automatic,Diesel
5866,26,Man,4+,Retired,Agency,Yes,8,Sport,29252,Automatic,Petrol
5867,41,Woman,2,Unemployed,Agency,No,19,Estate,19060,Automatic,Diesel
5868,19,Man,0,Independant,Agency,Yes,1,Estate,28542,Automatic,Diesel
5869,66,Woman,4+,"Public Sector - Employee",On-line,Yes,3,Saloon,21062,Automatic,Diesel
5870,25,Man,1,"Private Sector - Manager",Agency,Yes,7,Estate,22777,Manual,Petrol
5871,71,Man,1,Government,Agency,No,10,Saloon,13848,Automatic,Diesel
5873,28,Man,4+,"Private Sector - Manager",Agency,No,10,Saloon,35341,Automatic,Petrol
5874,49,Man,0,Student,Agency,No,10,Sport,27995,Automatic,Diesel
5876,45,Man,4+,"Private Sector - Manager",Agency,Yes,22,Sport,19464,Manual,Petrol
5877,48,Woman,0,"Public Sector - Employee",On-line,No,11,Estate,35981,Automatic,Diesel
5878,47,Woman,4+,Government,Agency,No,16,Saloon,45084,Automatic,Diesel
5881,64,Woman,1,"Public Sector - Director",Agency,No,14,Saloon,23885,Automatic,Diesel
5882,18,Woman,4+,Student,Agency,Yes,0,Saloon,28738,Automatic,Diesel
5883,56,Woman,4+,Independant,Agency,Yes,13,Estate,17439,Automatic,Diesel
5884,47,Man,4+,Independant,Agency,No,3,Saloon,18809,Automatic,Diesel
5885,38,Woman,4+,"Private Sector - Employee",Agency,No,3,Saloon,26223,Automatic,Diesel
5886,39,Man,2,"Public Sector - Director",Agency,No,12,Saloon,16715,Manual,Petrol
5887,24,Man,2,Retired,Agency,No,4,Saloon,20713,Automatic,Petrol
5888,40,Man,0,"Private Sector - Employee",Agency,Yes,3,Estate,17054,Automatic,Diesel
5892,44,Woman,2,"Private Sector - Manager",Agency,No,3,Estate,19959,Automatic,Diesel
5893,49,Man,1,Government,On-line,Yes,14,Estate,14807,Automatic,Diesel
5894,21,Man,0,"Public Sector - Manager",On-line,Yes,3,Estate,27716,Automatic,Diesel
5895,40,Man,4+,Government,Agency,Yes,15,Estate,23111,Manual,Diesel
5896,38,Woman,1,Unemployed,Agency,Yes,16,Sport,27437,Automatic,Petrol
5899,28,Man,2,"Public Sector - Employee",Agency,No,10,Estate,26357,Automatic,Diesel
5900,48,Man,0,"Private Sector - Employee",On-line,No,15,Saloon,26029,Automatic,Diesel
5901,51,Woman,2,Student,On-line,Yes,20,Estate,23792,Automatic,Petrol
5903,82,Man,1,Student,On-line,Yes,5,Saloon,28693,Manual,Petrol
5904,45,Man,4+,Independant,Agency,No,18,Saloon,28155,Automatic,Diesel
5905,87,Woman,4+,"Private Sector - Director",Agency,No,17,Estate,26586,Manual,Diesel
5906,80,Man,0,Independant,On-line,Yes,20,Estate,24389,Automatic,Diesel
5907,45,Woman,4+,Retired,Agency,Yes,10,Estate,30199,Manual,Diesel
5908,69,Woman,1,Independant,On-line,No,5,Estate,16431,Automatic,Diesel
5909,38,Woman,2,Retired,Agency,No,7,Saloon,27402,Automatic,Diesel
5910,50,Man,0,"Private Sector - Manager",Agency,Yes,3,Saloon,21938,Automatic,Diesel
5911,50,Woman,2,"Public Sector - Employee",On-line,Yes,10,Saloon,17717,Automatic,Diesel
5913,48,Woman,1,Independant,Agency,No,18,Saloon,46422,Automatic,Diesel
5916,51,Woman,4+,"Private Sector - Employee",On-line,No,5,Sport,35775,Manual,Diesel
5917,32,Man,4+,Student,Agency,Yes,13,Estate,13130,Manual,Diesel
5920,33,Woman,4+,"Private Sector - Employee",Agency,Yes,5,Saloon,23362,Automatic,Petrol
5921,47,Man,4+,"Public Sector - Manager",On-line,Yes,8,Sport,39262,Manual,Petrol
5923,71,Man,2,Retired,Agency,Yes,22,Estate,30319,Automatic,Diesel
5924,41,Man,2,Government,Agency,No,12,Sport,20471,Manual,Diesel
5926,39,Man,2,"Private Sector - Employee",On-line,No,21,Saloon,18672,Manual,Petrol
5927,44,Woman,1,Government,On-line,Yes,5,Saloon,17190,Automatic,Diesel
5928,39,Man,3,"Private Sector - Manager",On-line,Yes,12,Sport,43652,Automatic,Diesel
5929,30,Man,2,Government,On-line,Yes,12,Saloon,28667,Automatic,Petrol
5931,20,Woman,0,"Private Sector - Director",Agency,No,2,Estate,29193,Automatic,Diesel
5932,71,Woman,0,Unemployed,On-line,No,15,Sport,31840,Automatic,Diesel
5933,62,Man,2,"Private Sector - Manager",Agency,Yes,18,Sport,24503,Automatic,Diesel
5934,18,Man,2,Independant,Agency,No,0,Estate,18959,Automatic,Diesel
5935,30,Man,2,Independant,Agency,No,12,Saloon,31646,Automatic,Diesel
5936,54,Man,1,"Private Sector - Manager",Agency,Yes,5,Saloon,50286,Manual,Diesel
5937,76,Man,4+,"Public Sector - Manager",Agency,No,13,Estate,28951,Automatic,Diesel
5938,44,Woman,4+,Student,Agency,No,3,Sport,17932,Automatic,Diesel
5939,28,Man,2,Student,Agency,No,8,Estate,21703,Automatic,Petrol
5940,69,Man,2,Independant,Agency,Yes,7,Saloon,24408,Manual,Diesel
5941,56,Man,1,"Private Sector - Director",Agency,No,4,Sport,21351,Manual,Petrol
5942,22,Man,4+,Student,Agency,No,4,Sport,27928,Automatic,Diesel
5943,23,Man,2,"Public Sector - Director",Agency,Yes,5,Saloon,30050,Manual,Diesel
5944,18,Woman,2,Independant,Agency,Yes,0,Sport,20871,Automatic,Diesel
5945,19,Man,1,Retired,Agency,No,1,Sport,17881,Automatic,Diesel
5946,68,Woman,4+,Student,On-line,Yes,19,Sport,22108,Manual,Diesel
5947,42,Woman,4+,"Public Sector - Director",On-line,No,13,Saloon,22888,Manual,Diesel
5948,57,Woman,2,"Private Sector - Manager",Agency,No,8,Estate,20137,Automatic,Petrol
5949,50,Woman,0,Government,Agency,No,12,Estate,49797,Automatic,Diesel
5950,44,Man,2,Retired,Agency,No,4,Estate,28870,Automatic,Petrol
5951,23,Woman,2,Student,Agency,Yes,4,Sport,14405,Manual,Petrol
5952,40,Man,2,Independant,On-line,Yes,9,Estate,15377,Automatic,Petrol
5954,46,Man,0,"Public Sector - Employee",Agency,Yes,20,Sport,21194,Automatic,Diesel
5955,40,Man,2,Independant,Agency,Yes,20,Sport,22453,Manual,Diesel
5957,65,Woman,4+,Independant,Agency,Yes,6,Estate,29929,Manual,Diesel
5958,32,Woman,0,Student,Agency,No,14,Sport,24530,Automatic,Petrol
5959,54,Man,4+,"Public Sector - Director",Agency,No,14,Saloon,15504,Manual,Diesel
5960,36,Woman,1,"Private Sector - Director",On-line,No,10,Estate,34131,Automatic,Diesel
5961,43,Woman,2,Independant,Agency,No,22,Sport,23330,Manual,Diesel
5962,21,Man,0,Unemployed,On-line,No,3,Saloon,29693,Manual,Diesel
5963,61,Man,4+,Independant,Agency,Yes,11,Sport,39425,Manual,Diesel
5964,25,Woman,4+,Government,Agency,Yes,7,Estate,29738,Automatic,Diesel
5965,34,Woman,1,"Private Sector - Manager",Agency,No,13,Sport,24412,Manual,Diesel
5967,49,Woman,1,Student,Agency,Yes,20,Sport,20840,Automatic,Diesel
5968,36,Woman,4+,Unemployed,Agency,No,3,Estate,12851,Automatic,Petrol
5969,54,Woman,2,"Private Sector - Employee",On-line,No,17,Saloon,21751,Automatic,Petrol
5970,46,Woman,2,Independant,On-line,No,16,Estate,41579,Automatic,Diesel
5971,68,Man,0,"Public Sector - Employee",On-line,No,6,Saloon,22382,Manual,Diesel
5972,56,Man,1,Retired,Agency,No,5,Saloon,25206,Automatic,Diesel
5973,38,Woman,4+,"Public Sector - Manager",Agency,No,20,Estate,22137,Automatic,Diesel
5974,53,Man,4+,"Public Sector - Manager",Agency,Yes,20,Saloon,20156,Automatic,Diesel
5975,45,Man,4+,Independant,Agency,Yes,13,Estate,36668,Manual,Diesel
5976,53,Woman,4+,Unemployed,On-line,Yes,16,Estate,33767,Automatic,Petrol
5977,56,Man,2,Retired,Agency,No,5,Estate,24348,Automatic,Petrol
5978,70,Woman,1,Retired,Agency,No,8,Estate,41595,Automatic,Diesel
5979,47,Man,4+,"Private Sector - Employee",Agency,No,20,Sport,40934,Automatic,Diesel
5980,79,Man,4+,"Public Sector - Director",Agency,No,13,Saloon,26952,Automatic,Petrol
5981,56,Woman,1,Retired,Agency,No,9,Estate,44025,Automatic,Diesel
5982,49,Woman,1,Unemployed,Agency,Yes,3,Saloon,25367,Automatic,Diesel
5983,51,Man,2,Government,Agency,No,11,Sport,56012,Automatic,Petrol
5984,51,Man,2,Retired,Agency,No,16,Sport,27745,Automatic,Petrol
5985,47,Man,4+,Unemployed,Agency,Yes,13,Estate,20912,Automatic,Diesel
5986,66,Woman,1,Student,Agency,No,10,Saloon,20236,Automatic,Petrol
5987,51,Woman,2,Unemployed,On-line,No,14,Sport,21902,Automatic,Diesel
5988,51,Woman,0,Retired,Agency,No,6,Sport,38441,Manual,Diesel
5989,55,Woman,4+,Independant,On-line,No,5,Saloon,26605,Manual,Diesel
5990,38,Man,0,"Private Sector - Employee",Agency,Yes,11,Sport,47428,Automatic,Petrol
5991,44,Woman,4+,"Public Sector - Director",Agency,No,15,Estate,29498,Automatic,Diesel
5992,77,Man,2,"Public Sector - Employee",Agency,Yes,8,Saloon,14795,Automatic,Petrol
5993,19,Man,2,"Private Sector - Director",Agency,No,1,Sport,25989,Manual,Diesel
5994,51,Man,2,Government,On-line,No,10,Estate,33782,Automatic,Diesel
5995,47,Man,4+,Government,Agency,No,9,Estate,16253,Automatic,Diesel
5996,31,Man,2,"Public Sector - Director",Agency,No,6,Estate,38897,Automatic,Diesel
5997,43,Man,4+,"Public Sector - Employee",Agency,No,18,Estate,36576,Manual,Diesel
5998,73,Woman,1,"Private Sector - Employee",Agency,Yes,16,Estate,38644,Automatic,Petrol
5999,48,Woman,2,Unemployed,On-line,No,7,Estate,21980,Automatic,Diesel
6001,76,Woman,1,"Private Sector - Director",Agency,No,13,Estate,23873,Manual,Petrol
6002,22,Man,1,Independant,Agency,No,4,Saloon,10946,Automatic,Petrol
6003,24,Man,2,Student,On-line,Yes,6,Sport,18850,Automatic,Petrol
6005,50,Woman,2,"Private Sector - Manager",On-line,Yes,7,Saloon,23235,Automatic,Diesel
6006,41,Woman,1,Unemployed,On-line,No,4,Estate,27777,Automatic,Petrol
6007,52,Man,2,Student,Agency,No,18,Estate,27835,Automatic,Diesel
6008,21,Man,1,Unemployed,On-line,No,3,Sport,14467,Manual,Diesel
6009,41,Woman,4+,Government,Agency,No,17,Sport,22903,Automatic,Diesel
6010,23,Woman,1,Student,Agency,No,5,Sport,21130,Automatic,Diesel
6012,43,Man,4+,"Public Sector - Director",Agency,No,5,Sport,17008,Manual,Diesel
6013,62,Woman,1,Independant,Agency,Yes,6,Sport,26430,Automatic,Petrol
6014,53,Woman,1,"Public Sector - Manager",Agency,No,14,Saloon,27995,Automatic,Petrol
6015,73,Man,0,"Public Sector - Director",On-line,Yes,7,Estate,48162,Automatic,Diesel
6016,22,Man,3,"Private Sector - Employee",Agency,No,4,Sport,12218,Automatic,Diesel
6017,41,Woman,2,"Private Sector - Manager",On-line,No,13,Estate,15371,Manual,Diesel
6018,48,Man,0,"Public Sector - Director",Agency,No,12,Estate,21221,Automatic,Diesel
6019,75,Man,0,Student,On-line,No,6,Saloon,29425,Automatic,Diesel
6020,54,Woman,0,"Public Sector - Manager",On-line,No,13,Estate,20890,Manual,Diesel
6021,41,Man,0,Retired,Agency,Yes,21,Saloon,14677,Automatic,Diesel
6022,36,Man,4+,"Public Sector - Director",On-line,No,18,Estate,18728,Automatic,Diesel
6023,51,Man,0,"Private Sector - Employee",Agency,No,14,Sport,22179,Manual,Diesel
6024,29,Man,4+,Unemployed,Agency,Yes,11,Sport,40928,Automatic,Diesel
6025,63,Man,0,"Private Sector - Manager",On-line,Yes,11,Sport,25211,Manual,Diesel
6026,45,Woman,2,Student,Agency,Yes,7,Sport,20614,Manual,Petrol
6027,43,Woman,3,Government,Agency,No,16,Sport,35129,Automatic,Diesel
6028,45,Man,4+,Unemployed,Agency,Yes,16,Estate,25555,Automatic,Diesel
6029,18,Woman,0,Independant,Agency,Yes,0,Sport,17084,Automatic,Petrol
6031,44,Man,2,Student,Agency,No,16,Sport,29385,Automatic,Diesel
6032,68,Woman,0,"Private Sector - Manager",Agency,Yes,4,Estate,23814,Automatic,Petrol
6034,42,Man,1,Retired,Agency,Yes,13,Estate,32189,Automatic,Diesel
6035,50,Woman,0,Student,Agency,No,14,Estate,28612,Automatic,Diesel
6036,54,Woman,2,Retired,On-line,Yes,3,Sport,36966,Manual,Diesel
6038,41,Woman,4+,Independant,Agency,Yes,16,Saloon,22835,Automatic,Diesel
6039,69,Man,4+,Unemployed,On-line,No,16,Saloon,25387,Automatic,Diesel
6041,37,Woman,0,"Public Sector - Manager",Agency,Yes,5,Sport,14693,Automatic,Petrol
6042,48,Man,1,"Public Sector - Director",Agency,No,13,Saloon,47061,Automatic,Diesel
6043,22,Woman,2,"Public Sector - Manager",Agency,No,4,Estate,36147,Automatic,Diesel
6044,55,Woman,2,"Private Sector - Employee",Agency,No,16,Sport,21821,Automatic,Diesel
6045,26,Man,3,Independant,Agency,No,8,Estate,23561,Manual,Diesel
6046,54,Man,4+,"Private Sector - Director",Agency,No,10,Sport,18395,Automatic,Diesel
6047,68,Woman,2,"Public Sector - Director",Agency,No,10,Saloon,44627,Automatic,Diesel
6048,21,Man,4+,"Public Sector - Manager",Agency,Yes,3,Estate,16638,Automatic,Diesel
6049,47,Woman,4+,"Public Sector - Employee",On-line,No,20,Estate,59714,Manual,Diesel
6050,38,Woman,1,"Private Sector - Manager",Agency,No,20,Saloon,13556,Automatic,Diesel
6051,31,Man,2,"Public Sector - Employee",Agency,Yes,13,Saloon,18921,Manual,Diesel
6052,29,Man,2,"Public Sector - Director",On-line,Yes,11,Saloon,22062,Automatic,Diesel
6053,74,Woman,2,"Private Sector - Manager",Agency,No,16,Sport,52461,Automatic,Petrol
6054,53,Woman,1,Student,Agency,No,14,Saloon,22714,Automatic,Diesel
6055,25,Woman,2,"Public Sector - Manager",Agency,No,7,Saloon,14919,Manual,Petrol
6057,36,Woman,2,"Private Sector - Employee",On-line,No,10,Saloon,40396,Automatic,Diesel
6058,50,Woman,1,Student,On-line,No,4,Sport,19962,Automatic,Diesel
6060,39,Woman,2,Unemployed,Agency,No,19,Estate,29234,Manual,Petrol
6063,57,Man,1,"Public Sector - Manager",Agency,No,13,Sport,16633,Automatic,Petrol
6064,70,Woman,0,"Private Sector - Director",Agency,Yes,15,Estate,22749,Automatic,Petrol
6065,38,Woman,2,Independant,On-line,No,20,Saloon,25994,Automatic,Diesel
6066,58,Woman,4+,"Private Sector - Employee",On-line,No,5,Saloon,28798,Manual,Petrol
6067,79,Woman,2,Student,On-line,No,8,Estate,22988,Manual,Petrol
6069,69,Woman,4+,"Public Sector - Manager",On-line,Yes,10,Estate,40582,Automatic,Petrol
6070,44,Woman,2,"Public Sector - Director",Agency,No,12,Sport,33742,Automatic,Diesel
6072,52,Man,1,Independant,On-line,Yes,12,Estate,18426,Automatic,Diesel
6074,23,Woman,2,Government,Agency,No,5,Saloon,21294,Manual,Diesel
6075,72,Woman,2,Independant,Agency,No,17,Saloon,50129,Manual,Diesel
6077,59,Woman,3,"Public Sector - Manager",Agency,No,7,Saloon,19732,Automatic,Petrol
6078,52,Woman,4+,"Public Sector - Manager",Agency,No,5,Estate,20185,Manual,Diesel
6079,56,Woman,0,Retired,Agency,No,11,Saloon,21065,Manual,Petrol
6080,72,Man,1,Unemployed,Agency,Yes,3,Saloon,14305,Automatic,Diesel
6081,68,Man,4+,Independant,Agency,No,22,Saloon,50138,Automatic,Diesel
6083,47,Man,4+,"Private Sector - Manager",Agency,No,20,Estate,16611,Automatic,Diesel
6084,42,Woman,0,"Public Sector - Manager",Agency,No,10,Saloon,20245,Automatic,Diesel
6087,51,Woman,4+,Student,On-line,Yes,4,Sport,20851,Automatic,Diesel
6088,21,Woman,0,Student,Agency,No,3,Saloon,19322,Automatic,Petrol
6089,43,Woman,1,Unemployed,Agency,Yes,3,Saloon,35651,Automatic,Petrol
6090,48,Woman,2,Independant,On-line,Yes,11,Estate,25162,Automatic,Diesel
6091,38,Woman,4+,Government,On-line,No,10,Saloon,22239,Manual,Diesel
6092,53,Man,4+,"Private Sector - Employee",On-line,No,15,Saloon,26911,Manual,Diesel
6093,74,Man,2,"Public Sector - Director",Agency,No,22,Saloon,42320,Automatic,Petrol
6095,24,Woman,3,Independant,Agency,No,6,Estate,23419,Automatic,Diesel
6096,70,Man,2,"Private Sector - Manager",On-line,Yes,7,Saloon,17005,Manual,Diesel
6097,44,Man,1,"Private Sector - Manager",Agency,Yes,11,Saloon,22716,Automatic,Petrol
6098,42,Man,2,Student,Agency,No,21,Sport,17228,Manual,Diesel
6100,73,Woman,4+,"Public Sector - Manager",Agency,No,14,Sport,20568,Automatic,Diesel
6101,41,Man,2,"Private Sector - Manager",Agency,Yes,21,Saloon,23192,Automatic,Diesel
6102,26,Woman,2,Student,On-line,No,5,Saloon,25274,Manual,Diesel
6103,32,Man,2,Unemployed,On-line,No,14,Sport,22336,Automatic,Petrol
6104,40,Man,2,"Public Sector - Manager",Agency,Yes,12,Sport,20219,Manual,Diesel
6105,62,Woman,2,Student,Agency,No,12,Sport,32912,Automatic,Diesel
6106,45,Woman,3,"Public Sector - Manager",On-line,Yes,22,Saloon,57432,Automatic,Diesel
6107,19,Woman,2,Independant,Agency,No,1,Estate,23750,Automatic,Petrol
6108,74,Man,4+,"Private Sector - Manager",Agency,Yes,7,Sport,26932,Automatic,Petrol
6109,73,Man,4+,"Private Sector - Employee",Agency,Yes,10,Sport,36641,Manual,Diesel
6111,37,Woman,2,"Private Sector - Employee",Agency,Yes,17,Saloon,17536,Automatic,Diesel
6112,66,Man,4+,Government,Agency,Yes,15,Sport,22533,Automatic,Diesel
6113,48,Woman,2,Retired,Agency,No,6,Estate,30720,Automatic,Petrol
6114,26,Man,4+,Student,Agency,No,8,Sport,17644,Automatic,Diesel
6115,20,Man,1,Independant,Agency,Yes,2,Sport,27882,Manual,Petrol
6116,60,Man,1,Government,Agency,No,12,Saloon,22586,Manual,Petrol
6117,56,Man,0,"Private Sector - Manager",Agency,No,16,Estate,30375,Manual,Petrol
6118,27,Man,0,"Public Sector - Manager",Agency,No,9,Saloon,31162,Automatic,Diesel
6119,62,Man,1,Independant,Agency,No,9,Sport,24727,Automatic,Diesel
6120,48,Woman,4+,Independant,Agency,No,21,Saloon,27672,Automatic,Diesel
6121,52,Man,2,"Public Sector - Director",Agency,No,5,Sport,29590,Manual,Diesel
6122,30,Man,2,"Private Sector - Manager",On-line,No,7,Sport,38553,Manual,Diesel
6123,75,Woman,1,"Public Sector - Manager",Agency,No,13,Estate,22891,Automatic,Diesel
6124,36,Woman,4+,Unemployed,Agency,Yes,10,Saloon,20940,Automatic,Diesel
6125,37,Man,2,"Private Sector - Manager",Agency,No,15,Saloon,38083,Automatic,Petrol
6126,71,Man,1,"Private Sector - Director",Agency,No,13,Estate,24016,Automatic,Diesel
6127,38,Man,1,Independant,Agency,Yes,16,Saloon,19968,Automatic,Petrol
6128,75,Man,2,"Public Sector - Employee",Agency,Yes,13,Saloon,20811,Manual,Diesel
6129,24,Man,2,Independant,Agency,No,6,Estate,11575,Manual,Petrol
6131,51,Woman,0,"Private Sector - Director",Agency,Yes,5,Sport,14850,Automatic,Diesel
6132,69,Woman,1,Retired,Agency,No,9,Estate,37500,Automatic,Petrol
6134,47,Woman,1,"Public Sector - Employee",Agency,Yes,5,Sport,23700,Automatic,Diesel
6136,72,Woman,4+,"Public Sector - Director",Agency,Yes,22,Saloon,28960,Automatic,Diesel
6137,19,Woman,0,Unemployed,Agency,No,1,Sport,33790,Automatic,Diesel
6138,71,Man,4+,Independant,Agency,Yes,3,Estate,45213,Automatic,Diesel
6139,33,Man,4+,Government,Agency,No,15,Sport,23241,Automatic,Diesel
6140,18,Man,0,"Public Sector - Manager",Agency,No,0,Saloon,21603,Automatic,Diesel
6142,46,Woman,1,Government,Agency,No,22,Saloon,33167,Automatic,Petrol
6144,32,Woman,2,"Private Sector - Director",On-line,Yes,9,Estate,22453,Automatic,Diesel
6145,76,Man,1,Retired,Agency,No,15,Saloon,13894,Automatic,Diesel
6146,38,Man,1,"Public Sector - Manager",Agency,Yes,14,Sport,19629,Manual,Diesel
6147,58,Man,4+,"Public Sector - Manager",Agency,No,11,Saloon,30416,Manual,Diesel
6148,71,Woman,4+,Independant,Agency,Yes,16,Saloon,29275,Manual,Diesel
6149,18,Woman,2,"Private Sector - Manager",On-line,No,0,Estate,26618,Automatic,Diesel
6150,78,Woman,0,"Public Sector - Director",On-line,No,11,Saloon,22194,Manual,Diesel
6151,19,Woman,1,"Private Sector - Manager",Agency,Yes,1,Sport,20543,Automatic,Diesel
6152,65,Man,1,"Public Sector - Employee",Agency,Yes,8,Sport,26358,Manual,Petrol
6153,30,Woman,2,"Private Sector - Manager",On-line,No,11,Sport,23266,Manual,Diesel
6154,68,Man,4+,Independant,On-line,No,21,Sport,27761,Automatic,Diesel
6155,53,Man,2,Independant,Agency,No,7,Saloon,16168,Manual,Diesel
6157,57,Man,0,"Public Sector - Employee",Agency,No,19,Sport,22642,Automatic,Petrol
6158,41,Man,1,Unemployed,Agency,No,22,Estate,21142,Automatic,Petrol
6159,52,Woman,1,"Private Sector - Employee",Agency,Yes,14,Estate,34242,Automatic,Petrol
6160,48,Woman,2,Government,On-line,No,15,Saloon,18951,Automatic,Diesel
6161,29,Woman,4+,Independant,Agency,No,7,Estate,30297,Automatic,Diesel
6162,22,Woman,4+,"Private Sector - Manager",On-line,No,4,Sport,16626,Manual,Petrol
6163,47,Woman,4+,Unemployed,Agency,No,5,Sport,25144,Automatic,Diesel
